line_item_id,invoice_id,product_id,quantity,unit_price,total_amount
27269,INV-59046,PROD-6121,18,7.98,143.64
27270,INV-59046,PROD-6087,18,44.98,809.64
27271,INV-59046,PROD-6052,20,119.0,2340.68
27272,INV-59046,PROD-6171,18,12.98,233.64
27273,INV-59046,PROD-6112,18,19.98,359.64
27274,INV-59047,PROD-6142,20,5.98,119.6
27275,INV-59047,PROD-6150,20,0.98,19.6
27276,INV-59047,PROD-6197,20,19.98,399.6
27277,INV-59047,PROD-6246,20,34.98,699.6
27278,INV-59047,PROD-6099,22,149.0,3135.2
27279,INV-59048,PROD-6131,173,0.98,169.54
27280,INV-59048,PROD-6136,174,7.98,1381.87
27281,INV-59049,PROD-6032,2,129.0,258.0
27282,INV-59049,PROD-6145,2,0.88,1.76
27283,INV-59049,PROD-6004,2,79.0,158.0
27284,INV-59049,PROD-6118,3,149.0,376.39
27285,INV-59050,PROD-6181,14,3.98,55.72
27286,INV-59050,PROD-6027,15,69.0,989.3
27287,INV-59050,PROD-6209,14,49.98,699.72
27288,INV-59051,PROD-6256,27,39.98,1055.55
27289,INV-59051,PROD-6259,26,2.48,64.48
27290,INV-59052,PROD-6135,93,5.98,556.14
27291,INV-59052,PROD-6174,93,4.98,463.14
27292,INV-59052,PROD-6061,95,21.98,2084.32
27293,INV-59052,PROD-6276,93,12.98,1207.14
27294,INV-59052,PROD-6130,93,0.78,72.54
27295,INV-59053,PROD-6228,37,18.98,685.99
27296,INV-59053,PROD-6068,35,3.98,139.3
27297,INV-59053,PROD-6044,35,14.99,524.65
27298,INV-59053,PROD-6166,35,6.98,244.3
27299,INV-59053,PROD-6198,35,4.98,174.3
27300,INV-59054,PROD-6209,50,49.98,2458.9
27301,INV-59054,PROD-6136,48,7.98,383.04
27302,INV-59054,PROD-6159,48,13.98,671.04
27303,INV-59054,PROD-6077,48,18.98,911.04
27304,INV-59055,PROD-6016,10,129.0,1243.73
27305,INV-59055,PROD-6089,9,34.98,314.82
27306,INV-59055,PROD-6280,9,6.98,62.82
27307,INV-59055,PROD-6294,9,99.0,891.0
27308,INV-59056,PROD-6023,9,79.0,711.0
27309,INV-59056,PROD-6164,9,3.98,35.82
27310,INV-59056,PROD-6121,9,7.98,71.82
27311,INV-59056,PROD-6244,9,12.98,116.82
27312,INV-59056,PROD-6017,11,149.0,1536.67
27313,INV-59057,PROD-6052,3,119.0,303.18
27314,INV-59058,PROD-6204,84,22.98,1917.66
27315,INV-59058,PROD-6248,83,0.88,73.04
27316,INV-59059,PROD-6213,121,2.48,300.08
27317,INV-59059,PROD-6258,121,1.48,179.08
27318,INV-59059,PROD-6232,121,5.98,723.58
27319,INV-59059,PROD-6071,122,16.98,2057.63
27320,INV-59060,PROD-6019,33,79.0,2551.25
27321,INV-59060,PROD-6029,31,39.0,1209.0
27322,INV-59060,PROD-6120,31,7.98,247.38
27323,INV-59061,PROD-6071,99,16.98,1679.78
27324,INV-59061,PROD-6298,98,16.98,1664.04
27325,INV-59062,PROD-6044,4,14.99,59.96
27326,INV-59062,PROD-6055,4,149.0,596.0
27327,INV-59062,PROD-6114,5,249.0,1113.85
27328,INV-59062,PROD-6065,4,29.98,119.92
27329,INV-59063,PROD-6227,14,12.98,181.72
27330,INV-59063,PROD-6004,16,79.0,1186.55
27331,INV-59064,PROD-6087,14,44.98,606.32
27332,INV-59064,PROD-6234,11,43.98,483.78
27333,INV-59064,PROD-6232,11,5.98,65.78
27334,INV-59064,PROD-6144,11,0.48,5.28
27335,INV-59064,PROD-6029,11,39.0,429.0
27336,INV-59065,PROD-6198,177,4.98,879.98
27337,INV-59066,PROD-6192,12,18.48,221.76
27338,INV-59066,PROD-6105,13,89.0,1146.28
27339,INV-59066,PROD-6286,12,7.98,95.76
27340,INV-59067,PROD-6139,118,4.98,587.64
27341,INV-59067,PROD-6143,118,6.98,823.64
27342,INV-59067,PROD-6219,120,14.98,1788.49
27343,INV-59067,PROD-6181,118,3.98,469.64
27344,INV-59068,PROD-6167,41,11.98,491.18
27345,INV-59068,PROD-6029,44,39.0,1680.88
27346,INV-59068,PROD-6260,41,2.98,122.18
27347,INV-59068,PROD-6041,41,29.99,1229.59
27348,INV-59069,PROD-6011,6,379.0,2088.25
27349,INV-59069,PROD-6092,5,39.98,199.9
27350,INV-59069,PROD-6047,5,54.98,274.9
27351,INV-59069,PROD-6292,5,119.0,595.0
27352,INV-59070,PROD-6193,32,15.98,511.36
27353,INV-59070,PROD-6286,32,7.98,255.36
27354,INV-59070,PROD-6060,33,24.98,821.96
27355,INV-59071,PROD-6018,5,139.0,576.23
27356,INV-59071,PROD-6245,4,24.98,99.92
27357,INV-59072,PROD-6016,5,129.0,561.44
27358,INV-59072,PROD-6223,4,24.98,99.92
27359,INV-59072,PROD-6141,4,4.98,19.92
27360,INV-59072,PROD-6213,4,2.48,9.92
27361,INV-59072,PROD-6245,4,24.98,99.92
27362,INV-59073,PROD-6079,43,34.98,1499.54
27363,INV-59073,PROD-6043,42,19.99,839.58
27364,INV-59074,PROD-6052,1,119.0,108.5
27365,INV-59075,PROD-6037,39,79.0,3062.28
27366,INV-59076,PROD-6135,61,5.98,364.78
27367,INV-59076,PROD-6164,61,3.98,242.78
27368,INV-59076,PROD-6082,62,24.98,1542.97
27369,INV-59077,PROD-6065,49,29.98,1456.85
27370,INV-59078,PROD-6256,12,39.98,479.76
27371,INV-59078,PROD-6030,13,199.0,2534.35
27372,INV-59079,PROD-6041,6,29.99,179.94
27373,INV-59079,PROD-6136,6,7.98,47.88
27374,INV-59079,PROD-6213,6,2.48,14.88
27375,INV-59079,PROD-6052,8,119.0,850.63
27376,INV-59080,PROD-6183,605,6.48,3917.15
27377,INV-59081,PROD-6141,12,4.98,59.76
27378,INV-59081,PROD-6016,13,129.0,1669.39
27379,INV-59082,PROD-6084,1,14.98,14.98
27380,INV-59082,PROD-6259,1,2.48,2.48
27381,INV-59082,PROD-6164,1,3.98,3.98
27382,INV-59082,PROD-6180,1,3.48,3.48
27383,INV-59082,PROD-6110,1,19.98,14.41
27384,INV-59083,PROD-6023,11,79.0,869.0
27385,INV-59083,PROD-6127,11,5.98,65.78
27386,INV-59083,PROD-6055,14,149.0,1966.09
27387,INV-59083,PROD-6032,11,129.0,1419.0
27388,INV-59084,PROD-6230,2,21.98,32.6
27389,INV-59084,PROD-6174,1,4.98,4.98
27390,INV-59085,PROD-6052,10,119.0,1181.77
27391,INV-59085,PROD-6201,9,6.98,62.82
27392,INV-59085,PROD-6287,9,9.98,89.82
27393,INV-59086,PROD-6004,22,79.0,1667.34
27394,INV-59086,PROD-6217,21,16.98,356.58
27395,INV-59087,PROD-6299,8,129.0,914.26
27396,INV-59087,PROD-6043,7,19.99,139.93
27397,INV-59087,PROD-6287,7,9.98,69.86
27398,INV-59087,PROD-6268,7,7.98,55.86
27399,INV-59088,PROD-6267,20,54.98,1069.69
27400,INV-59088,PROD-6223,19,24.98,474.62
27401,INV-59089,PROD-6158,3,29.98,89.94
27402,INV-59089,PROD-6268,3,7.98,23.94
27403,INV-59089,PROD-6021,4,179.0,623.3
27404,INV-59089,PROD-6269,3,9.98,29.94
27405,INV-59089,PROD-6216,3,9.98,29.94
27406,INV-59090,PROD-6224,6,39.98,231.36
27407,INV-59090,PROD-6154,4,5.98,23.92
27408,INV-59090,PROD-6151,4,1.28,5.12
27409,INV-59090,PROD-6168,4,24.98,99.92
27410,INV-59090,PROD-6248,4,0.88,3.52
27411,INV-59091,PROD-6146,16,1.48,23.68
27412,INV-59091,PROD-6099,17,149.0,2496.1
27413,INV-59091,PROD-6192,16,18.48,295.68
27414,INV-59091,PROD-6264,16,34.98,559.68
27415,INV-59092,PROD-6272,2,11.98,23.96
27416,INV-59092,PROD-6004,2,79.0,158.0
27417,INV-59092,PROD-6066,2,3.98,7.96
27418,INV-59092,PROD-6071,2,16.98,33.96
27419,INV-59092,PROD-6097,4,299.0,927.03
27420,INV-59093,PROD-6291,7,249.0,1559.52
27421,INV-59093,PROD-6000,6,99.0,594.0
27422,INV-59093,PROD-6219,6,14.98,89.88
27423,INV-59094,PROD-6071,31,16.98,523.17
27424,INV-59094,PROD-6258,30,1.48,44.4
27425,INV-59094,PROD-6188,30,11.48,344.4
27426,INV-59094,PROD-6068,30,3.98,119.4
27427,INV-59095,PROD-6271,5,8.98,44.9
27428,INV-59095,PROD-6164,5,3.98,19.9
27429,INV-59095,PROD-6097,6,299.0,1595.96
27430,INV-59095,PROD-6190,5,11.98,59.9
27431,INV-59095,PROD-6091,5,9.98,49.9
27432,INV-59096,PROD-6132,298,1.28,381.44
27433,INV-59096,PROD-6090,299,12.98,3869.63
27434,INV-59097,PROD-6066,15,3.98,59.7
27435,INV-59097,PROD-6039,16,59.0,942.41
27436,INV-59097,PROD-6071,15,16.98,254.7
27437,INV-59098,PROD-6244,204,12.98,2640.78
27438,INV-59099,PROD-6177,48,9.98,469.23
27439,INV-59100,PROD-6191,46,14.98,689.08
27440,INV-59100,PROD-6246,47,34.98,1640.03
27441,INV-59101,PROD-6071,46,16.98,769.39
27442,INV-59102,PROD-6189,108,13.98,1508.06
27443,INV-59103,PROD-6194,7,24.98,174.86
27444,INV-59103,PROD-6143,7,6.98,48.86
27445,INV-59103,PROD-6227,7,12.98,90.86
27446,INV-59103,PROD-6128,7,6.98,48.86
27447,INV-59103,PROD-6038,9,49.0,418.88
27448,INV-59104,PROD-6082,42,24.98,1045.91
27449,INV-59104,PROD-6298,41,16.98,696.18
27450,INV-59104,PROD-6195,41,11.98,491.18
27451,INV-59104,PROD-6243,41,9.98,409.18
27452,INV-59104,PROD-6286,41,7.98,327.18
27453,INV-59105,PROD-6230,16,21.98,348.01
27454,INV-59105,PROD-6189,15,13.98,209.7
27455,INV-59105,PROD-6253,15,0.68,10.2
27456,INV-59106,PROD-6189,204,13.98,2851.41
27457,INV-59107,PROD-6241,5,4.98,24.9
27458,INV-59107,PROD-6121,5,7.98,39.9
27459,INV-59107,PROD-6115,6,299.0,1647.07
27460,INV-59107,PROD-6276,5,12.98,64.9
27461,INV-59107,PROD-6201,5,6.98,34.9
27462,INV-59108,PROD-6227,1,12.98,12.98
27463,INV-59108,PROD-6164,1,3.98,3.98
27464,INV-59108,PROD-6049,1,59.0,59.0
27465,INV-59108,PROD-6095,2,349.0,582.25
27466,INV-59108,PROD-6164,1,3.98,3.98
27467,INV-59109,PROD-6192,132,18.48,2438.54
27468,INV-59109,PROD-6286,131,7.98,1045.38
27469,INV-59110,PROD-6051,40,22.99,919.6
27470,INV-59110,PROD-6020,42,69.0,2832.29
27471,INV-59110,PROD-6251,40,1.18,47.2
27472,INV-59110,PROD-6183,40,6.48,259.2
27473,INV-59111,PROD-6168,13,24.98,324.74
27474,INV-59111,PROD-6119,14,199.0,2670.06
27475,INV-59111,PROD-6075,13,22.98,298.74
27476,INV-59111,PROD-6269,13,9.98,129.74
27477,INV-59111,PROD-6026,13,49.0,637.0
27478,INV-59112,PROD-6150,3420,0.98,3351.28
27479,INV-59113,PROD-6273,130,14.98,1936.35
27480,INV-59113,PROD-6166,129,6.98,900.42
27481,INV-59114,PROD-6021,7,179.0,1253.0
27482,INV-59114,PROD-6050,7,15.99,111.93
27483,INV-59114,PROD-6010,9,249.0,2172.1
27484,INV-59115,PROD-6015,4,219.0,786.55
27485,INV-59116,PROD-6045,21,12.98,272.58
27486,INV-59116,PROD-6284,21,14.98,314.58
27487,INV-59116,PROD-6204,23,22.98,509.05
27488,INV-59116,PROD-6172,21,5.98,125.58
27489,INV-59117,PROD-6130,16,0.78,12.48
27490,INV-59117,PROD-6027,16,69.0,1104.0
27491,INV-59117,PROD-6299,17,129.0,2135.99
27492,INV-59117,PROD-6225,16,8.98,143.68
27493,INV-59117,PROD-6185,16,7.48,119.68
27494,INV-59118,PROD-6160,26,99.0,2495.86
27495,INV-59118,PROD-6066,25,3.98,99.5
27496,INV-59118,PROD-6137,25,6.98,174.5
27497,INV-59119,PROD-6258,23,1.48,34.04
27498,INV-59119,PROD-6251,23,1.18,27.14
27499,INV-59119,PROD-6129,23,1.48,34.04
27500,INV-59119,PROD-6192,24,18.48,430.69
27501,INV-59120,PROD-6272,21,11.98,251.58
27502,INV-59120,PROD-6003,22,139.0,2930.9
27503,INV-59121,PROD-6186,383,9.48,3622.15
27504,INV-59122,PROD-6255,6,24.98,129.55
27505,INV-59122,PROD-6284,4,14.98,59.92
27506,INV-59122,PROD-6258,4,1.48,5.92
27507,INV-59122,PROD-6199,4,7.48,29.92
27508,INV-59122,PROD-6062,4,14.98,59.92
27509,INV-59123,PROD-6015,2,219.0,438.0
27510,INV-59123,PROD-6181,2,3.98,7.96
27511,INV-59123,PROD-6012,3,449.0,1160.62
27512,INV-59124,PROD-6188,30,11.48,342.55
27513,INV-59125,PROD-6270,224,6.98,1562.18
27514,INV-59126,PROD-6088,5,59.98,299.9
27515,INV-59126,PROD-6185,5,7.48,37.4
27516,INV-59126,PROD-6084,5,14.98,74.9
27517,INV-59126,PROD-6119,6,199.0,1023.0
27518,INV-59127,PROD-6040,67,34.99,2326.18
27519,INV-59127,PROD-6232,66,5.98,394.68
27520,INV-59127,PROD-6149,66,1.78,117.48
27521,INV-59127,PROD-6276,66,12.98,856.68
27522,INV-59128,PROD-6023,50,79.0,3902.19
27523,INV-59128,PROD-6164,49,3.98,195.02
27524,INV-59128,PROD-6140,49,3.98,195.02
27525,INV-59128,PROD-6067,49,3.98,195.02
27526,INV-59129,PROD-6173,13,6.98,90.74
27527,INV-59129,PROD-6055,14,149.0,1949.79
27528,INV-59130,PROD-6099,7,149.0,1007.49
27529,INV-59130,PROD-6079,6,34.98,209.88
27530,INV-59130,PROD-6239,6,14.98,89.88
27531,INV-59130,PROD-6112,6,19.98,119.88
27532,INV-59131,PROD-6068,59,3.98,234.82
27533,INV-59131,PROD-6179,59,2.48,146.32
27534,INV-59131,PROD-6267,60,54.98,3278.71
27535,INV-59131,PROD-6198,59,4.98,293.82
27536,INV-59132,PROD-6112,102,19.98,2019.06
27537,INV-59132,PROD-6180,100,3.48,348.0
27538,INV-59133,PROD-6227,12,12.98,150.57
27539,INV-59134,PROD-6018,4,139.0,509.48
27540,INV-59134,PROD-6061,2,21.98,43.96
27541,INV-59134,PROD-6267,2,54.98,109.96
27542,INV-59134,PROD-6206,2,16.98,33.96
27543,INV-59134,PROD-6239,2,14.98,29.96
27544,INV-59135,PROD-6134,260,4.98,1294.8
27545,INV-59135,PROD-6278,261,8.48,2211.81
27546,INV-59136,PROD-6222,11,22.98,252.78
27547,INV-59136,PROD-6119,12,199.0,2363.78
27548,INV-59136,PROD-6007,11,139.0,1529.0
27549,INV-59136,PROD-6279,11,5.98,65.78
27550,INV-59137,PROD-6061,7,21.98,146.38
27551,INV-59138,PROD-6116,24,24.98,599.52
27552,INV-59138,PROD-6245,24,24.98,599.52
27553,INV-59138,PROD-6224,25,39.98,971.07
27554,INV-59138,PROD-6188,24,11.48,275.52
27555,INV-59138,PROD-6279,24,5.98,143.52
27556,INV-59139,PROD-6248,93,0.88,81.84
27557,INV-59139,PROD-6076,95,16.98,1601.08
27558,INV-59139,PROD-6139,93,4.98,463.14
27559,INV-59140,PROD-6163,14,4.98,69.72
27560,INV-59140,PROD-6191,16,14.98,237.96
27561,INV-59140,PROD-6219,14,14.98,209.72
27562,INV-59141,PROD-6236,26,44.98,1134.41
27563,INV-59141,PROD-6255,24,24.98,599.52
27564,INV-59142,PROD-6048,1,69.0,69.0
27565,INV-59142,PROD-6160,3,99.0,211.54
27566,INV-59142,PROD-6132,1,1.28,1.28
27567,INV-59143,PROD-6035,12,139.0,1584.96
27568,INV-59143,PROD-6148,11,1.48,16.28
27569,INV-59143,PROD-6274,11,19.98,219.78
27570,INV-59143,PROD-6132,11,1.28,14.08
27571,INV-59144,PROD-6254,44,4.98,219.12
27572,INV-59144,PROD-6207,45,24.98,1123.38
27573,INV-59144,PROD-6191,44,14.98,659.12
27574,INV-59144,PROD-6073,44,2.48,109.12
27575,INV-59145,PROD-6193,20,15.98,319.6
27576,INV-59145,PROD-6219,20,14.98,299.6
27577,INV-59145,PROD-6185,20,7.48,149.6
27578,INV-59145,PROD-6117,21,89.0,1803.21
27579,INV-59146,PROD-6275,111,8.98,993.92
27580,INV-59147,PROD-6141,89,4.98,443.22
27581,INV-59147,PROD-6298,90,16.98,1514.51
27582,INV-59148,PROD-6258,21,1.48,31.08
27583,INV-59148,PROD-6071,21,16.98,356.58
27584,INV-59148,PROD-6029,23,39.0,865.44
27585,INV-59149,PROD-6096,1,499.0,444.78
27586,INV-59150,PROD-6000,33,99.0,3264.7
27587,INV-59150,PROD-6147,32,1.18,37.76
27588,INV-59150,PROD-6184,32,5.98,191.36
27589,INV-59150,PROD-6232,32,5.98,191.36
27590,INV-59150,PROD-6280,32,6.98,223.36
27591,INV-59151,PROD-6164,1,3.98,3.98
27592,INV-59151,PROD-6234,1,43.98,43.98
27593,INV-59151,PROD-6124,1,11.98,11.98
27594,INV-59151,PROD-6028,2,79.0,92.95
27595,INV-59151,PROD-6184,1,5.98,5.98
27596,INV-59152,PROD-6126,113,11.98,1353.74
27597,INV-59152,PROD-6273,115,14.98,1711.18
27598,INV-59153,PROD-6139,226,4.98,1120.71
27599,INV-59154,PROD-6041,111,29.99,3306.77
27600,INV-59155,PROD-6211,1,74.98,74.98
27601,INV-59155,PROD-6026,1,49.0,49.0
27602,INV-59155,PROD-6102,1,169.0,169.0
27603,INV-59155,PROD-6015,4,219.0,855.71
27604,INV-59155,PROD-6102,1,169.0,169.0
27605,INV-59156,PROD-6053,39,79.0,3004.51
27606,INV-59156,PROD-6127,37,5.98,221.26
27607,INV-59156,PROD-6133,37,4.98,184.26
27608,INV-59156,PROD-6178,37,1.98,73.26
27609,INV-59157,PROD-6110,184,19.98,3658.42
27610,INV-59158,PROD-6164,6,3.98,23.88
27611,INV-59158,PROD-6185,6,7.48,44.88
27612,INV-59158,PROD-6064,8,17.98,133.92
27613,INV-59158,PROD-6248,6,0.88,5.28
27614,INV-59159,PROD-6146,100,1.48,148.0
27615,INV-59159,PROD-6270,102,6.98,706.26
27616,INV-59160,PROD-6116,34,24.98,849.32
27617,INV-59160,PROD-6297,35,44.98,1550.81
27618,INV-59160,PROD-6046,34,39.98,1359.32
27619,INV-59160,PROD-6162,34,2.98,101.32
27620,INV-59160,PROD-6258,34,1.48,50.32
27621,INV-59161,PROD-6267,22,54.98,1209.56
27622,INV-59161,PROD-6053,24,79.0,1859.27
27623,INV-59161,PROD-6128,22,6.98,153.56
27624,INV-59161,PROD-6286,22,7.98,175.56
27625,INV-59162,PROD-6176,146,5.98,873.08
27626,INV-59162,PROD-6273,148,14.98,2216.16
27627,INV-59162,PROD-6283,146,4.48,654.08
27628,INV-59162,PROD-6254,146,4.98,727.08
27629,INV-59163,PROD-6248,4647,0.88,4088.63
27630,INV-59164,PROD-6068,265,3.98,1054.7
27631,INV-59164,PROD-6216,267,9.98,2656.8
27632,INV-59165,PROD-6071,38,16.98,632.36
27633,INV-59165,PROD-6239,37,14.98,554.26
27634,INV-59166,PROD-6065,19,29.98,546.63
27635,INV-59166,PROD-6213,17,2.48,42.16
27636,INV-59166,PROD-6173,17,6.98,118.66
27637,INV-59166,PROD-6181,17,3.98,67.66
27638,INV-59166,PROD-6091,17,9.98,169.66
27639,INV-59167,PROD-6185,7,7.48,52.36
27640,INV-59167,PROD-6173,7,6.98,48.86
27641,INV-59167,PROD-6100,7,179.0,1253.0
27642,INV-59167,PROD-6088,7,59.98,419.86
27643,INV-59167,PROD-6103,9,249.0,2223.89
27644,INV-59168,PROD-6291,6,249.0,1252.29
27645,INV-59168,PROD-6229,5,14.98,74.9
27646,INV-59169,PROD-6149,26,1.78,46.28
27647,INV-59169,PROD-6156,26,14.98,389.48
27648,INV-59169,PROD-6063,27,18.98,510.1
27649,INV-59170,PROD-6220,46,21.98,995.75
27650,INV-59170,PROD-6123,45,9.98,449.1
27651,INV-59171,PROD-6094,2,499.0,668.8
27652,INV-59171,PROD-6241,1,4.98,4.98
27653,INV-59171,PROD-6297,1,44.98,44.98
27654,INV-59171,PROD-6193,1,15.98,15.98
27655,INV-59171,PROD-6294,1,99.0,99.0
27656,INV-59172,PROD-6195,17,11.98,203.66
27657,INV-59172,PROD-6034,18,129.0,2289.32
27658,INV-59173,PROD-6000,1,99.0,24.29
27659,INV-59173,PROD-6197,1,19.98,19.98
27660,INV-59173,PROD-6047,1,54.98,54.98
27661,INV-59173,PROD-6294,1,99.0,99.0
27662,INV-59174,PROD-6033,7,89.0,623.0
27663,INV-59174,PROD-6064,7,17.98,125.86
27664,INV-59174,PROD-6290,9,199.0,1683.08
27665,INV-59175,PROD-6135,154,5.98,920.92
27666,INV-59175,PROD-6277,156,8.48,1315.11
27667,INV-59176,PROD-6195,102,11.98,1221.6
27668,INV-59176,PROD-6150,101,0.98,98.98
27669,INV-59177,PROD-6132,14,1.28,17.92
27670,INV-59177,PROD-6034,15,129.0,1831.16
27671,INV-59178,PROD-6079,1,34.98,34.98
27672,INV-59178,PROD-6282,1,5.98,5.98
27673,INV-59178,PROD-6228,1,18.98,18.98
27674,INV-59178,PROD-6059,1,199.0,113.43
27675,INV-59179,PROD-6043,41,19.99,805.21
27676,INV-59179,PROD-6206,40,16.98,679.2
27677,INV-59179,PROD-6248,40,0.88,35.2
27678,INV-59180,PROD-6162,24,2.98,71.52
27679,INV-59180,PROD-6082,24,24.98,599.52
27680,INV-59180,PROD-6215,24,7.48,179.52
27681,INV-59180,PROD-6000,26,99.0,2500.37
27682,INV-59180,PROD-6082,24,24.98,599.52
27683,INV-59181,PROD-6198,654,4.98,3256.83
27684,INV-59181,PROD-6149,653,1.78,1162.34
27685,INV-59182,PROD-6049,43,59.0,2513.38
27686,INV-59182,PROD-6159,42,13.98,587.16
27687,INV-59182,PROD-6061,42,21.98,923.16
27688,INV-59183,PROD-6123,381,9.98,3799.89
27689,INV-59184,PROD-6255,3,24.98,74.94
27690,INV-59184,PROD-6033,4,89.0,330.43
27691,INV-59184,PROD-6166,3,6.98,20.94
27692,INV-59185,PROD-6174,47,4.98,234.06
27693,INV-59185,PROD-6132,47,1.28,60.16
27694,INV-59185,PROD-6077,48,18.98,896.11
27695,INV-59185,PROD-6270,47,6.98,328.06
27696,INV-59185,PROD-6111,47,12.98,610.06
27697,INV-59186,PROD-6246,64,34.98,2221.75
27698,INV-59186,PROD-6186,63,9.48,597.24
27699,INV-59186,PROD-6150,63,0.98,61.74
27700,INV-59187,PROD-6286,109,7.98,869.82
27701,INV-59187,PROD-6126,110,11.98,1314.13
27702,INV-59188,PROD-6054,15,129.0,1815.74
27703,INV-59189,PROD-6231,4,5.98,23.92
27704,INV-59189,PROD-6232,4,5.98,23.92
27705,INV-59189,PROD-6177,7,9.98,60.71
27706,INV-59189,PROD-6150,4,0.98,3.92
27707,INV-59189,PROD-6164,4,3.98,15.92
27708,INV-59190,PROD-6288,63,5.98,376.74
27709,INV-59190,PROD-6132,63,1.28,80.64
27710,INV-59190,PROD-6276,63,12.98,817.74
27711,INV-59190,PROD-6089,64,34.98,2215.36
27712,INV-59190,PROD-6121,63,7.98,502.74
27713,INV-59191,PROD-6205,22,34.98,769.56
27714,INV-59191,PROD-6056,23,119.0,2713.24
27715,INV-59192,PROD-6021,4,179.0,678.57
27716,INV-59192,PROD-6158,3,29.98,89.94
27717,INV-59193,PROD-6174,3,4.98,14.94
27718,INV-59193,PROD-6241,3,4.98,14.94
27719,INV-59193,PROD-6074,3,5.98,17.94
27720,INV-59193,PROD-6012,4,449.0,1482.46
27721,INV-59193,PROD-6244,3,12.98,38.94
27722,INV-59194,PROD-6212,996,1.98,1970.32
27723,INV-59195,PROD-6279,41,5.98,245.18
27724,INV-59195,PROD-6107,41,19.98,819.18
27725,INV-59195,PROD-6280,41,6.98,286.18
27726,INV-59195,PROD-6193,41,15.98,655.18
27727,INV-59195,PROD-6264,42,34.98,1441.94
27728,INV-59196,PROD-6010,12,249.0,2811.77
27729,INV-59196,PROD-6020,10,69.0,690.0
27730,INV-59196,PROD-6156,10,14.98,149.8
27731,INV-59196,PROD-6039,10,59.0,590.0
27732,INV-59196,PROD-6136,10,7.98,79.8
27733,INV-59197,PROD-6088,37,59.98,2216.03
27734,INV-59197,PROD-6144,36,0.48,17.28
27735,INV-59197,PROD-6116,36,24.98,899.28
27736,INV-59198,PROD-6054,18,129.0,2318.35
27737,INV-59198,PROD-6054,16,129.0,2064.0
27738,INV-59198,PROD-6279,16,5.98,95.68
27739,INV-59199,PROD-6245,76,24.98,1896.89
27740,INV-59200,PROD-6231,60,5.98,358.7
27741,INV-59201,PROD-6216,188,9.98,1872.5
27742,INV-59202,PROD-6031,1,149.0,149.0
27743,INV-59202,PROD-6119,2,199.0,396.07
27744,INV-59202,PROD-6049,1,59.0,59.0
27745,INV-59203,PROD-6164,75,3.98,298.5
27746,INV-59203,PROD-6195,75,11.98,898.5
27747,INV-59203,PROD-6132,75,1.28,96.0
27748,INV-59203,PROD-6046,77,39.98,3052.81
27749,INV-59204,PROD-6277,15,8.48,127.2
27750,INV-59204,PROD-6160,16,99.0,1490.2
27751,INV-59204,PROD-6037,15,79.0,1185.0
27752,INV-59204,PROD-6248,15,0.88,13.2
27753,INV-59204,PROD-6068,15,3.98,59.7
27754,INV-59205,PROD-6112,27,19.98,539.46
27755,INV-59205,PROD-6091,27,9.98,269.46
27756,INV-59205,PROD-6053,28,79.0,2169.39
27757,INV-59205,PROD-6079,27,34.98,944.46
27758,INV-59205,PROD-6147,27,1.18,31.86
27759,INV-59206,PROD-6138,13,49.98,649.74
27760,INV-59206,PROD-6006,14,149.0,1942.64
27761,INV-59207,PROD-6081,11,19.98,202.78
27762,INV-59208,PROD-6084,1,14.98,14.98
27763,INV-59208,PROD-6096,2,499.0,736.25
27764,INV-59208,PROD-6025,1,99.0,99.0
27765,INV-59208,PROD-6108,1,14.98,14.98
27766,INV-59209,PROD-6178,113,1.98,223.74
27767,INV-59209,PROD-6272,114,11.98,1363.65
27768,INV-59210,PROD-6213,2,2.48,4.96
27769,INV-59210,PROD-6170,2,8.98,17.96
27770,INV-59210,PROD-6292,3,119.0,337.24
27771,INV-59210,PROD-6282,2,5.98,11.96
27772,INV-59211,PROD-6077,2,18.98,37.96
27773,INV-59211,PROD-6258,2,1.48,2.96
27774,INV-59211,PROD-6010,3,249.0,544.59
27775,INV-59212,PROD-6284,2,14.98,29.96
27776,INV-59212,PROD-6199,2,7.48,14.96
27777,INV-59212,PROD-6028,2,79.0,158.0
27778,INV-59212,PROD-6223,2,24.98,49.96
27779,INV-59212,PROD-6114,3,249.0,686.32
27780,INV-59213,PROD-6085,105,34.98,3665.98
27781,INV-59213,PROD-6139,104,4.98,517.92
27782,INV-59214,PROD-6056,4,119.0,363.23
27783,INV-59214,PROD-6000,3,99.0,297.0
27784,INV-59214,PROD-6143,3,6.98,20.94
27785,INV-59215,PROD-6081,5,19.98,99.9
27786,INV-59215,PROD-6116,5,24.98,124.9
27787,INV-59215,PROD-6183,5,6.48,32.4
27788,INV-59215,PROD-6020,6,69.0,388.9
27789,INV-59216,PROD-6116,34,24.98,849.32
27790,INV-59216,PROD-6140,34,3.98,135.32
27791,INV-59216,PROD-6050,34,15.99,543.66
27792,INV-59216,PROD-6028,36,79.0,2783.78
27793,INV-59217,PROD-6115,11,299.0,3223.87
27794,INV-59218,PROD-6227,87,12.98,1129.26
27795,INV-59218,PROD-6062,87,14.98,1303.26
27796,INV-59218,PROD-6270,87,6.98,607.26
27797,INV-59218,PROD-6050,91,15.99,1441.85
27798,INV-59219,PROD-6127,606,5.98,3619.14
27799,INV-59220,PROD-6024,36,89.0,3184.07
27800,INV-59220,PROD-6159,35,13.98,489.3
