line_item_id,invoice_id,product_id,quantity,unit_price,discount,total_amount
LI-123407,INV-57810,PROD-6085,1,283.5,0.0,283.5
LI-123408,INV-57810,PROD-6015,9,463.13,25.0,4143.17
LI-123409,INV-57810,PROD-6009,1,140.95,10.0,130.95
LI-123410,INV-57810,PROD-6034,2,221.33,0.0,442.67
LI-123411,INV-57811,PROD-6141,2,493.97,5.0,982.95
LI-123412,INV-57811,PROD-6057,2,281.35,0.0,562.69
LI-123413,INV-57811,PROD-6110,2,215.79,0.0,431.58
LI-123414,INV-57811,PROD-6121,2,409.16,0.0,818.31
LI-123415,INV-57811,PROD-6156,2,32.25,25.0,39.49
LI-123416,INV-57812,PROD-6256,3,241.31,0.0,723.94
LI-123417,INV-57812,PROD-6018,36,7.83,0.0,281.81
LI-123418,INV-57812,PROD-6001,2,200.48,10.0,390.96
LI-123419,INV-57812,PROD-6070,3,67.09,0.0,201.26
LI-123420,INV-57813,PROD-6026,1,53.7,5.0,48.7
LI-123421,INV-57813,PROD-6241,2,78.67,10.0,147.35
LI-123422,INV-57813,PROD-6137,1,169.95,10.0,159.95
LI-123423,INV-57813,PROD-6099,1,350.01,25.0,325.01
LI-123424,INV-57814,PROD-6049,2,494.1,0.0,988.19
LI-123425,INV-57814,PROD-6183,2,72.07,0.0,144.14
LI-123426,INV-57814,PROD-6179,1,25.47,10.0,15.47
LI-123427,INV-57814,PROD-6248,1,90.76,0.0,90.76
LI-123428,INV-57815,PROD-6230,2,449.76,0.0,899.51
LI-123429,INV-57815,PROD-6151,1,396.73,0.0,396.73
LI-123430,INV-57816,PROD-6097,3,156.6,25.0,444.81
LI-123431,INV-57816,PROD-6169,3,128.04,25.0,359.11
LI-123432,INV-57816,PROD-6010,3,373.67,0.0,1121.02
LI-123433,INV-57816,PROD-6024,17,221.03,5.0,3752.58
LI-123434,INV-57816,PROD-6085,1,353.48,0.0,353.48
LI-123435,INV-57817,PROD-6001,1,90.62,0.0,90.62
LI-123436,INV-57817,PROD-6078,3,168.9,0.0,506.7
LI-123437,INV-57817,PROD-6021,9,61.14,0.0,550.24
LI-123438,INV-57817,PROD-6020,50,16.87,0.0,843.31
LI-123439,INV-57817,PROD-6209,2,284.74,0.0,569.48
LI-123440,INV-57818,PROD-6186,1,443.49,0.0,443.49
LI-123441,INV-57818,PROD-6057,3,173.95,10.0,511.86
LI-123442,INV-57818,PROD-6170,2,243.93,0.0,487.86
LI-123443,INV-57818,PROD-6039,3,395.25,0.0,1185.75
LI-123444,INV-57819,PROD-6077,3,363.41,10.0,1080.23
LI-123445,INV-57820,PROD-6003,3,338.99,0.0,1016.98
LI-123446,INV-57820,PROD-6238,2,189.66,0.0,379.32
LI-123447,INV-57821,PROD-6144,3,419.33,0.0,1257.99
LI-123448,INV-57821,PROD-6191,1,367.83,0.0,367.83
LI-123449,INV-57821,PROD-6164,3,381.66,0.0,1144.99
LI-123450,INV-57821,PROD-6111,2,219.75,0.0,439.5
LI-123451,INV-57821,PROD-6167,3,270.04,0.0,810.11
LI-123452,INV-57822,PROD-6263,2,314.38,10.0,618.77
LI-123453,INV-57822,PROD-6140,3,375.73,0.0,1127.2
LI-123454,INV-57822,PROD-6035,2,150.13,0.0,300.25
LI-123455,INV-57822,PROD-6212,1,474.73,0.0,474.73
LI-123456,INV-57823,PROD-6208,3,358.47,0.0,1075.4
LI-123457,INV-57823,PROD-6021,46,300.21,0.0,13809.67
LI-123458,INV-57824,PROD-6023,45,367.9,0.0,16555.69
LI-123459,INV-57824,PROD-6245,2,470.31,0.0,940.62
LI-123460,INV-57824,PROD-6171,3,173.34,0.0,520.01
LI-123461,INV-57824,PROD-6089,1,239.22,0.0,239.22
LI-123462,INV-57824,PROD-6028,1,123.65,10.0,113.65
LI-123463,INV-57825,PROD-6105,1,240.23,0.0,240.23
LI-123464,INV-57825,PROD-6112,2,467.85,0.0,935.69
LI-123465,INV-57825,PROD-6218,2,276.19,10.0,542.38
LI-123466,INV-57825,PROD-6062,1,237.13,10.0,227.13
LI-123467,INV-57826,PROD-6002,1,281.29,10.0,271.29
LI-123468,INV-57826,PROD-6116,3,443.0,0.0,1329.01
LI-123469,INV-57827,PROD-6200,2,496.77,10.0,983.55
LI-123470,INV-57827,PROD-6018,39,315.71,10.0,12302.52
LI-123471,INV-57827,PROD-6243,3,237.14,0.0,711.42
LI-123472,INV-57827,PROD-6088,1,65.05,25.0,40.05
LI-123473,INV-57827,PROD-6075,1,158.97,5.0,153.97
LI-123474,INV-57828,PROD-6265,1,125.89,10.0,115.89
LI-123475,INV-57828,PROD-6063,1,116.03,0.0,116.03
LI-123476,INV-57829,PROD-6158,2,165.97,0.0,331.94
LI-123477,INV-57829,PROD-6258,2,106.34,0.0,212.69
LI-123478,INV-57830,PROD-6235,2,100.32,0.0,200.64
LI-123479,INV-57830,PROD-6141,1,191.37,5.0,186.37
LI-123480,INV-57830,PROD-6159,2,95.48,10.0,180.95
LI-123481,INV-57830,PROD-6240,1,193.82,10.0,183.82
LI-123482,INV-57830,PROD-6160,2,299.91,10.0,589.82
LI-123483,INV-57831,PROD-6122,1,420.04,0.0,420.04
LI-123484,INV-57831,PROD-6193,1,235.34,0.0,235.34
LI-123485,INV-57831,PROD-6094,3,400.32,5.0,1195.95
LI-123486,INV-57831,PROD-6059,1,140.18,0.0,140.18
LI-123487,INV-57831,PROD-6066,1,458.6,0.0,458.6
LI-123488,INV-57832,PROD-6251,3,359.75,0.0,1079.26
LI-123489,INV-57832,PROD-6012,3,403.33,0.0,1209.99
LI-123490,INV-57832,PROD-6134,3,198.02,0.0,594.07
LI-123491,INV-57832,PROD-6181,1,449.8,25.0,424.8
LI-123492,INV-57833,PROD-6149,2,80.92,10.0,151.85
LI-123493,INV-57833,PROD-6203,2,278.02,0.0,556.04
LI-123494,INV-57834,PROD-6177,1,150.1,0.0,150.1
LI-123495,INV-57834,PROD-6058,2,384.5,10.0,759.0
LI-123496,INV-57834,PROD-6174,3,339.04,0.0,1017.11
LI-123497,INV-57834,PROD-6241,2,396.13,10.0,782.25
LI-123498,INV-57835,PROD-6012,2,56.42,0.0,112.84
LI-123499,INV-57835,PROD-6095,2,278.94,0.0,557.88
LI-123500,INV-57835,PROD-6028,3,321.76,0.0,965.29
LI-123501,INV-57835,PROD-6242,2,354.55,0.0,709.1
LI-123502,INV-57836,PROD-6162,1,289.56,0.0,289.56
LI-123503,INV-57836,PROD-6178,2,243.94,0.0,487.87
LI-123504,INV-57836,PROD-6223,1,24.68,0.0,24.68
LI-123505,INV-57837,PROD-6085,2,356.94,0.0,713.87
LI-123506,INV-57837,PROD-6243,3,454.51,25.0,1338.53
LI-123507,INV-57837,PROD-6089,1,76.0,0.0,76.0
LI-123508,INV-57838,PROD-6239,1,440.34,0.0,440.34
LI-123509,INV-57838,PROD-6140,1,348.54,0.0,348.54
LI-123510,INV-57838,PROD-6181,3,201.98,10.0,595.93
LI-123511,INV-57838,PROD-6068,2,298.27,5.0,591.54
LI-123512,INV-57838,PROD-6013,3,478.21,0.0,1434.64
LI-123513,INV-57839,PROD-6032,1,266.09,0.0,266.09
LI-123514,INV-57839,PROD-6262,3,46.66,10.0,129.99
LI-123515,INV-57839,PROD-6125,3,146.8,5.0,435.4
LI-123516,INV-57839,PROD-6181,2,234.86,5.0,464.72
LI-123517,INV-57840,PROD-6108,1,390.71,0.0,390.71
LI-123518,INV-57840,PROD-6044,1,33.28,25.0,8.28
LI-123519,INV-57840,PROD-6221,1,456.01,0.0,456.01
LI-123520,INV-57841,PROD-6232,1,395.84,5.0,390.84
LI-123521,INV-57841,PROD-6209,3,461.84,0.0,1385.53
LI-123522,INV-57841,PROD-6186,1,482.82,25.0,457.82
LI-123523,INV-57841,PROD-6133,2,358.97,0.0,717.93
LI-123524,INV-57841,PROD-6073,3,286.51,5.0,854.52
LI-123525,INV-57842,PROD-6179,2,112.07,10.0,214.14
LI-123526,INV-57842,PROD-6203,2,153.47,0.0,306.94
LI-123527,INV-57843,PROD-6018,5,471.09,10.0,2345.46
LI-123528,INV-57843,PROD-6210,1,27.14,0.0,27.14
LI-123529,INV-57843,PROD-6193,2,42.05,25.0,59.11
LI-123530,INV-57843,PROD-6230,2,100.64,25.0,176.28
LI-123531,INV-57843,PROD-6022,38,170.83,0.0,6491.71
LI-123532,INV-57844,PROD-6242,1,327.85,25.0,302.85
LI-123533,INV-57844,PROD-6111,2,232.64,5.0,460.28
LI-123534,INV-57845,PROD-6199,1,139.69,0.0,139.69
LI-123535,INV-57845,PROD-6245,2,48.47,0.0,96.93
LI-123536,INV-57846,PROD-6065,3,352.62,0.0,1057.85
LI-123537,INV-57846,PROD-6164,3,61.16,5.0,178.48
LI-123538,INV-57847,PROD-6002,1,36.84,0.0,36.84
LI-123539,INV-57847,PROD-6272,1,449.25,5.0,444.25
LI-123540,INV-57848,PROD-6152,1,105.73,0.0,105.73
LI-123541,INV-57849,PROD-6227,1,250.45,0.0,250.45
LI-123542,INV-57849,PROD-6169,2,317.53,0.0,635.06
LI-123543,INV-57849,PROD-6219,1,43.61,0.0,43.61
LI-123544,INV-57849,PROD-6269,2,207.82,0.0,415.64
LI-123545,INV-57850,PROD-6098,1,68.05,0.0,68.05
LI-123546,INV-57850,PROD-6130,2,178.39,0.0,356.78
LI-123547,INV-57850,PROD-6075,2,425.78,0.0,851.56
LI-123548,INV-57850,PROD-6149,2,375.21,0.0,750.42
LI-123549,INV-57851,PROD-6139,1,328.53,0.0,328.53
LI-123550,INV-57852,PROD-6002,2,28.09,0.0,56.17
LI-123551,INV-57852,PROD-6049,3,216.38,0.0,649.14
LI-123552,INV-57853,PROD-6272,1,262.48,0.0,262.48
LI-123553,INV-57853,PROD-6217,1,382.95,0.0,382.95
LI-123554,INV-57854,PROD-6247,1,360.24,0.0,360.24
LI-123555,INV-57854,PROD-6132,2,459.16,5.0,913.33
LI-123556,INV-57854,PROD-6192,3,300.71,25.0,877.14
LI-123557,INV-57854,PROD-6105,2,250.06,0.0,500.11
LI-123558,INV-57855,PROD-6164,2,9.61,0.0,19.22
LI-123559,INV-57856,PROD-6085,2,44.23,0.0,88.47
LI-123560,INV-57857,PROD-6107,2,200.47,0.0,400.94
LI-123561,INV-57857,PROD-6182,2,435.72,25.0,846.44
LI-123562,INV-57857,PROD-6266,2,211.61,0.0,423.23
LI-123563,INV-57858,PROD-6214,2,51.14,0.0,102.27
LI-123564,INV-57859,PROD-6195,3,61.57,0.0,184.72
LI-123565,INV-57859,PROD-6001,2,300.36,0.0,600.73
LI-123566,INV-57859,PROD-6144,2,406.08,0.0,812.17
LI-123567,INV-57859,PROD-6022,44,451.44,0.0,19863.57
LI-123568,INV-57859,PROD-6072,2,376.58,0.0,753.15
LI-123569,INV-57860,PROD-6056,2,197.46,10.0,384.91
LI-123570,INV-57860,PROD-6111,3,353.45,5.0,1055.36
LI-123571,INV-57861,PROD-6004,1,283.97,25.0,258.97
LI-123572,INV-57861,PROD-6088,2,415.65,25.0,806.31
LI-123573,INV-57861,PROD-6022,43,266.59,25.0,11438.54
LI-123574,INV-57862,PROD-6072,3,75.67,0.0,227.02
LI-123575,INV-57862,PROD-6255,1,265.75,0.0,265.75
LI-123576,INV-57862,PROD-6130,3,343.21,5.0,1024.63
LI-123577,INV-57862,PROD-6005,1,292.46,0.0,292.46
LI-123578,INV-57863,PROD-6097,2,363.32,0.0,726.65
LI-123579,INV-57863,PROD-6049,2,195.71,0.0,391.41
LI-123580,INV-57863,PROD-6075,2,16.0,0.0,32.01
LI-123581,INV-57863,PROD-6106,2,132.63,0.0,265.26
LI-123582,INV-57863,PROD-6063,2,140.16,0.0,280.31
LI-123583,INV-57864,PROD-6058,2,368.37,0.0,736.75
LI-123584,INV-57864,PROD-6082,2,80.55,5.0,156.11
LI-123585,INV-57865,PROD-6184,1,348.89,25.0,323.89
LI-123586,INV-57866,PROD-6107,2,110.62,0.0,221.25
LI-123587,INV-57866,PROD-6221,1,460.32,0.0,460.32
LI-123588,INV-57866,PROD-6120,1,481.85,5.0,476.85
LI-123589,INV-57866,PROD-6061,2,76.0,0.0,152.01
LI-123590,INV-57867,PROD-6135,3,154.2,0.0,462.59
LI-123591,INV-57867,PROD-6019,6,119.1,5.0,709.58
LI-123592,INV-57867,PROD-6048,3,132.99,25.0,373.96
LI-123593,INV-57867,PROD-6099,2,211.06,0.0,422.12
LI-123594,INV-57868,PROD-6171,1,468.96,25.0,443.96
LI-123595,INV-57868,PROD-6042,3,54.78,0.0,164.35
LI-123596,INV-57869,PROD-6130,3,212.36,0.0,637.08
LI-123597,INV-57869,PROD-6082,3,99.07,5.0,292.21
LI-123598,INV-57869,PROD-6078,1,467.39,0.0,467.39
LI-123599,INV-57870,PROD-6263,2,326.01,25.0,627.03
LI-123600,INV-57870,PROD-6260,1,150.81,5.0,145.81
LI-123601,INV-57870,PROD-6158,2,284.27,0.0,568.53
LI-123602,INV-57871,PROD-6182,3,144.46,0.0,433.39
LI-123603,INV-57872,PROD-6008,2,374.13,0.0,748.26
LI-123604,INV-57873,PROD-6102,3,395.55,5.0,1181.66
LI-123605,INV-57873,PROD-6052,3,367.59,0.0,1102.76
LI-123606,INV-57874,PROD-6041,1,81.35,25.0,56.35
LI-123607,INV-57874,PROD-6123,3,92.34,0.0,277.01
LI-123608,INV-57874,PROD-6186,3,262.32,5.0,781.95
LI-123609,INV-57874,PROD-6069,2,289.71,25.0,554.42
LI-123610,INV-57874,PROD-6030,3,425.31,0.0,1275.93
LI-123611,INV-57875,PROD-6184,1,394.68,0.0,394.68
LI-123612,INV-57876,PROD-6273,1,454.9,0.0,454.9
LI-123613,INV-57876,PROD-6136,1,177.07,10.0,167.07
LI-123614,INV-57877,PROD-6091,1,295.96,0.0,295.96
LI-123615,INV-57877,PROD-6047,3,187.54,0.0,562.63
LI-123616,INV-57877,PROD-6005,3,228.91,0.0,686.72
LI-123617,INV-57877,PROD-6185,1,397.35,0.0,397.35
LI-123618,INV-57878,PROD-6190,3,292.41,25.0,852.24
LI-123619,INV-57878,PROD-6061,2,115.03,5.0,225.07
LI-123620,INV-57879,PROD-6034,3,41.95,0.0,125.84
LI-123621,INV-57880,PROD-6062,2,441.34,0.0,882.68
LI-123622,INV-57880,PROD-6040,2,448.71,0.0,897.42
LI-123623,INV-57880,PROD-6181,1,222.59,0.0,222.59
LI-123624,INV-57881,PROD-6294,2,457.17,5.0,909.34
LI-123625,INV-57881,PROD-6019,10,48.09,0.0,480.92
LI-123626,INV-57881,PROD-6256,2,384.42,0.0,768.84
LI-123627,INV-57882,PROD-6185,1,38.17,0.0,38.17
LI-123628,INV-57883,PROD-6184,3,349.83,10.0,1039.49
LI-123629,INV-57883,PROD-6247,1,277.42,0.0,277.42
LI-123630,INV-57884,PROD-6112,3,357.85,0.0,1073.56
LI-123631,INV-57884,PROD-6140,2,310.64,5.0,616.28
LI-123632,INV-57884,PROD-6244,2,277.26,10.0,544.52
LI-123633,INV-57884,PROD-6217,1,186.44,10.0,176.44
LI-123634,INV-57884,PROD-6078,3,405.32,25.0,1190.97
LI-123635,INV-57885,PROD-6120,2,427.6,10.0,845.2
LI-123636,INV-57885,PROD-6117,1,184.49,0.0,184.49
LI-123637,INV-57886,PROD-6097,2,162.33,0.0,324.65
LI-123638,INV-57886,PROD-6211,1,306.5,10.0,296.5
LI-123639,INV-57886,PROD-6036,2,25.39,0.0,50.78
LI-123640,INV-57886,PROD-6117,2,119.09,0.0,238.17
LI-123641,INV-57887,PROD-6063,2,315.86,10.0,621.73
LI-123642,INV-57887,PROD-6249,2,233.09,0.0,466.19
LI-123643,INV-57888,PROD-6107,3,273.42,0.0,820.26
LI-123644,INV-57888,PROD-6168,3,454.23,5.0,1357.7
LI-123645,INV-57889,PROD-6054,2,314.98,0.0,629.96
LI-123646,INV-57890,PROD-6092,3,309.27,0.0,927.81
LI-123647,INV-57890,PROD-6048,3,499.12,0.0,1497.35
LI-123648,INV-57891,PROD-6208,3,100.58,5.0,296.73
LI-123649,INV-57891,PROD-6047,2,280.5,0.0,560.99
LI-123650,INV-57891,PROD-6159,1,113.78,25.0,88.78
LI-123651,INV-57892,PROD-6225,2,382.78,0.0,765.56
LI-123652,INV-57892,PROD-6050,1,91.28,5.0,86.28
LI-123653,INV-57892,PROD-6031,1,176.68,0.0,176.68
LI-123654,INV-57893,PROD-6015,25,182.2,25.0,4530.05
LI-123655,INV-57893,PROD-6022,43,464.58,0.0,19977.06
LI-123656,INV-57893,PROD-6255,1,212.29,5.0,207.29
LI-123657,INV-57893,PROD-6189,1,292.78,5.0,287.78
LI-123658,INV-57893,PROD-6083,2,246.59,25.0,468.17
LI-123659,INV-57894,PROD-6017,49,445.63,0.0,21835.92
LI-123660,INV-57894,PROD-6126,3,299.14,10.0,887.42
LI-123661,INV-57894,PROD-6277,2,38.35,0.0,76.7
LI-123662,INV-57894,PROD-6217,2,346.73,10.0,683.46
LI-123663,INV-57895,PROD-6072,1,227.99,5.0,222.99
LI-123664,INV-57895,PROD-6226,3,403.55,0.0,1210.64
LI-123665,INV-57895,PROD-6026,3,24.71,0.0,74.14
LI-123666,INV-57895,PROD-6020,9,278.72,25.0,2483.49
LI-123667,INV-57896,PROD-6267,3,466.18,0.0,1398.53
LI-123668,INV-57896,PROD-6231,3,223.26,25.0,644.78
LI-123669,INV-57897,PROD-6063,1,275.8,25.0,250.8
LI-123670,INV-57897,PROD-6247,1,31.29,0.0,31.29
LI-123671,INV-57897,PROD-6260,3,316.7,0.0,950.11
LI-123672,INV-57898,PROD-6178,2,317.06,0.0,634.13
LI-123673,INV-57898,PROD-6134,1,176.45,5.0,171.45
LI-123674,INV-57898,PROD-6026,3,427.43,5.0,1277.3
LI-123675,INV-57899,PROD-6243,3,342.01,5.0,1021.03
LI-123676,INV-57899,PROD-6203,2,19.2,5.0,33.4
LI-123677,INV-57899,PROD-6052,1,428.5,0.0,428.5
LI-123678,INV-57900,PROD-6077,2,107.13,0.0,214.27
LI-123679,INV-57900,PROD-6042,2,18.69,5.0,32.38
LI-123680,INV-57901,PROD-6261,2,354.53,0.0,709.07
LI-123681,INV-57902,PROD-6064,1,473.44,0.0,473.44
LI-123682,INV-57902,PROD-6033,2,42.86,0.0,85.71
LI-123683,INV-57902,PROD-6198,3,39.75,0.0,119.25
LI-123684,INV-57903,PROD-6231,1,158.06,10.0,148.06
LI-123685,INV-57903,PROD-6202,2,209.23,0.0,418.46
LI-123686,INV-57904,PROD-6020,26,116.94,25.0,3015.37
LI-123687,INV-57905,PROD-6168,3,214.02,10.0,632.05
LI-123688,INV-57905,PROD-6027,1,105.78,0.0,105.78
LI-123689,INV-57905,PROD-6129,1,417.2,25.0,392.2
LI-123690,INV-57906,PROD-6107,3,105.73,10.0,307.19
LI-123691,INV-57906,PROD-6181,1,165.88,0.0,165.88
LI-123692,INV-57906,PROD-6274,2,488.87,0.0,977.74
LI-123693,INV-57907,PROD-6019,13,151.82,5.0,1968.68
LI-123694,INV-57908,PROD-6120,2,19.07,5.0,33.13
LI-123695,INV-57908,PROD-6156,2,78.93,0.0,157.87
LI-123696,INV-57908,PROD-6229,3,129.76,0.0,389.28
LI-123697,INV-57908,PROD-6273,1,458.92,0.0,458.92
LI-123698,INV-57908,PROD-6058,2,161.42,0.0,322.84
LI-123699,INV-57909,PROD-6104,1,441.91,25.0,416.91
LI-123700,INV-57909,PROD-6240,1,340.12,0.0,340.12
LI-123701,INV-57909,PROD-6172,2,234.57,10.0,459.14
LI-123702,INV-57909,PROD-6013,2,152.46,10.0,294.91
LI-123703,INV-57910,PROD-6039,3,110.96,5.0,327.88
LI-123704,INV-57911,PROD-6166,1,147.98,0.0,147.98
LI-123705,INV-57912,PROD-6248,2,453.06,0.0,906.12
LI-123706,INV-57912,PROD-6189,3,479.05,0.0,1437.15
LI-123707,INV-57912,PROD-6233,1,210.66,25.0,185.66
LI-123708,INV-57913,PROD-6231,2,111.98,0.0,223.97
LI-123709,INV-57913,PROD-6109,1,199.6,0.0,199.6
LI-123710,INV-57914,PROD-6221,2,311.91,0.0,623.83
LI-123711,INV-57915,PROD-6032,1,63.72,0.0,63.72
LI-123712,INV-57915,PROD-6252,3,358.38,0.0,1075.13
LI-123713,INV-57915,PROD-6125,2,214.84,5.0,424.68
LI-123714,INV-57915,PROD-6008,1,119.3,0.0,119.3
LI-123715,INV-57915,PROD-6168,1,266.89,0.0,266.89
LI-123716,INV-57916,PROD-6071,2,329.06,25.0,633.13
LI-123717,INV-57916,PROD-6003,3,162.84,5.0,483.52
LI-123718,INV-57916,PROD-6266,1,88.53,0.0,88.53
LI-123719,INV-57917,PROD-6200,2,36.83,10.0,63.66
LI-123720,INV-57917,PROD-6194,2,371.72,0.0,743.45
LI-123721,INV-57917,PROD-6269,1,271.41,10.0,261.41
LI-123722,INV-57917,PROD-6246,3,464.78,0.0,1394.33
LI-123723,INV-57918,PROD-6037,2,317.78,25.0,610.56
LI-123724,INV-57918,PROD-6042,2,39.14,25.0,53.28
LI-123725,INV-57918,PROD-6173,2,148.12,25.0,271.25
LI-123726,INV-57918,PROD-6165,1,365.7,0.0,365.7
LI-123727,INV-57919,PROD-6179,3,163.15,5.0,484.46
LI-123728,INV-57920,PROD-6044,1,372.11,0.0,372.11
LI-123729,INV-57920,PROD-6272,1,392.65,25.0,367.65
LI-123730,INV-57920,PROD-6002,2,402.49,10.0,794.98
LI-123731,INV-57920,PROD-6237,1,484.85,0.0,484.85
LI-123732,INV-57920,PROD-6016,21,456.33,25.0,9557.88
LI-123733,INV-57921,PROD-6239,1,221.22,0.0,221.22
LI-123734,INV-57921,PROD-6014,2,218.8,0.0,437.6
LI-123735,INV-57921,PROD-6218,1,126.73,0.0,126.73
LI-123736,INV-57922,PROD-6080,3,351.0,0.0,1053.01
LI-123737,INV-57922,PROD-6271,1,398.7,0.0,398.7
LI-123738,INV-57922,PROD-6270,1,380.83,0.0,380.83
LI-123739,INV-57922,PROD-6126,3,271.56,0.0,814.67
LI-123740,INV-57922,PROD-6116,2,412.73,5.0,820.46
LI-123741,INV-57923,PROD-6296,3,320.4,0.0,961.21
LI-123742,INV-57923,PROD-6034,1,395.96,0.0,395.96
LI-123743,INV-57923,PROD-6089,2,181.87,10.0,353.74
LI-123744,INV-57923,PROD-6119,3,54.57,0.0,163.71
LI-123745,INV-57924,PROD-6158,2,416.57,5.0,828.14
LI-123746,INV-57924,PROD-6099,1,145.85,0.0,145.85
LI-123747,INV-57924,PROD-6151,2,449.81,25.0,874.62
LI-123748,INV-57925,PROD-6084,1,94.67,25.0,69.67
LI-123749,INV-57926,PROD-6190,1,305.02,25.0,280.02
LI-123750,INV-57926,PROD-6058,1,211.55,10.0,201.55
LI-123751,INV-57926,PROD-6123,2,347.68,10.0,685.35
LI-123752,INV-57926,PROD-6260,2,302.45,25.0,579.9
LI-123753,INV-57926,PROD-6067,1,139.48,0.0,139.48
LI-123754,INV-57927,PROD-6018,21,340.91,0.0,7159.04
LI-123755,INV-57927,PROD-6202,3,311.59,10.0,924.77
LI-123756,INV-57927,PROD-6030,2,421.09,0.0,842.19
LI-123757,INV-57927,PROD-6077,3,125.84,5.0,372.53
LI-123758,INV-57927,PROD-6178,1,181.28,5.0,176.28
LI-123759,INV-57928,PROD-6028,3,367.82,0.0,1103.46
LI-123760,INV-57928,PROD-6029,1,278.3,25.0,253.3
LI-123761,INV-57928,PROD-6244,3,444.6,0.0,1333.79
LI-123762,INV-57928,PROD-6265,1,467.93,0.0,467.93
LI-123763,INV-57928,PROD-6014,1,385.03,0.0,385.03
LI-123764,INV-57929,PROD-6067,1,306.66,0.0,306.66
LI-123765,INV-57929,PROD-6003,3,453.62,0.0,1360.86
LI-123766,INV-57929,PROD-6009,1,334.03,0.0,334.03
LI-123767,INV-57930,PROD-6042,1,342.15,0.0,342.15
LI-123768,INV-57930,PROD-6197,3,366.09,0.0,1098.27
LI-123769,INV-57931,PROD-6078,1,202.31,10.0,192.31
LI-123770,INV-57931,PROD-6240,1,153.47,0.0,153.47
LI-123771,INV-57931,PROD-6022,44,31.34,0.0,1378.75
LI-123772,INV-57931,PROD-6061,1,165.26,0.0,165.26
LI-123773,INV-57932,PROD-6106,2,156.33,0.0,312.66
LI-123774,INV-57932,PROD-6210,1,343.71,10.0,333.71
LI-123775,INV-57932,PROD-6186,1,197.24,0.0,197.24
LI-123776,INV-57933,PROD-6165,1,268.78,10.0,258.78
LI-123777,INV-57933,PROD-6205,1,47.53,0.0,47.53
LI-123778,INV-57933,PROD-6171,2,120.52,0.0,241.04
LI-123779,INV-57933,PROD-6109,2,237.35,5.0,469.71
LI-123780,INV-57934,PROD-6194,1,193.86,0.0,193.86
LI-123781,INV-57934,PROD-6249,3,478.79,0.0,1436.38
LI-123782,INV-57935,PROD-6068,1,43.87,5.0,38.87
LI-123783,INV-57936,PROD-6176,2,447.35,0.0,894.71
LI-123784,INV-57936,PROD-6194,3,105.41,25.0,291.24
LI-123785,INV-57937,PROD-6196,3,414.31,10.0,1232.94
LI-123786,INV-57937,PROD-6048,1,246.09,25.0,221.09
LI-123787,INV-57937,PROD-6063,3,462.82,0.0,1388.45
LI-123788,INV-57937,PROD-6218,2,73.9,25.0,122.81
LI-123789,INV-57938,PROD-6050,1,497.12,0.0,497.12
LI-123790,INV-57938,PROD-6012,1,80.24,25.0,55.24
LI-123791,INV-57938,PROD-6116,3,430.15,25.0,1265.44
LI-123792,INV-57939,PROD-6258,2,382.3,0.0,764.6
LI-123793,INV-57939,PROD-6060,3,274.17,10.0,812.52
LI-123794,INV-57939,PROD-6194,3,487.72,0.0,1463.16
LI-123795,INV-57940,PROD-6150,1,375.18,0.0,375.18
LI-123796,INV-57941,PROD-6158,1,12.16,5.0,7.16
LI-123797,INV-57941,PROD-6031,1,233.92,0.0,233.92
LI-123798,INV-57941,PROD-6161,2,266.71,0.0,533.41
LI-123799,INV-57942,PROD-6275,1,54.39,0.0,54.39
LI-123800,INV-57942,PROD-6256,1,446.11,0.0,446.11
LI-123801,INV-57942,PROD-6212,2,380.66,0.0,761.32
LI-123802,INV-57942,PROD-6180,2,77.67,10.0,145.35
LI-123803,INV-57942,PROD-6193,2,337.15,25.0,649.3
LI-123804,INV-57943,PROD-6059,2,367.1,0.0,734.21
LI-123805,INV-57943,PROD-6177,2,267.73,0.0,535.47
LI-123806,INV-57944,PROD-6240,1,166.27,5.0,161.27
LI-123807,INV-57944,PROD-6033,2,328.62,25.0,632.25
LI-123808,INV-57944,PROD-6128,1,153.63,0.0,153.63
LI-123809,INV-57944,PROD-6217,3,252.03,0.0,756.09
LI-123810,INV-57945,PROD-6160,3,20.06,0.0,60.17
LI-123811,INV-57945,PROD-6252,1,15.66,0.0,15.66
LI-123812,INV-57945,PROD-6072,2,209.79,10.0,409.57
LI-123813,INV-57945,PROD-6069,1,407.61,25.0,382.61
LI-123814,INV-57946,PROD-6054,2,64.99,0.0,129.98
LI-123815,INV-57946,PROD-6191,3,328.43,5.0,980.3
LI-123816,INV-57946,PROD-6227,2,199.56,5.0,394.13
LI-123817,INV-57946,PROD-6192,3,180.15,5.0,535.45
LI-123818,INV-57946,PROD-6201,2,123.26,0.0,246.52
LI-123819,INV-57947,PROD-6243,3,69.15,25.0,182.44
LI-123820,INV-57948,PROD-6172,1,439.39,0.0,439.39
LI-123821,INV-57948,PROD-6251,3,13.68,0.0,41.03
LI-123822,INV-57948,PROD-6073,1,125.23,0.0,125.23
LI-123823,INV-57948,PROD-6242,2,374.95,0.0,749.89
LI-123824,INV-57948,PROD-6125,3,484.58,0.0,1453.73
LI-123825,INV-57949,PROD-6010,3,159.34,0.0,478.03
LI-123826,INV-57949,PROD-6084,2,121.87,0.0,243.75
LI-123827,INV-57950,PROD-6177,2,370.89,10.0,731.78
